id,goScore,pythonScore,goAnomalyLabel,pythonAnomalyLabel
50463,0.063429,0.505360,1,1
50464,0.091719,0.470196,0,0
50465,0.148410,0.391748,0,0
50466,0.097320,0.454342,0,0
50467,0.133607,0.437140,0,0
50468,0.087541,0.465673,0,0
50469,0.126011,0.446789,0,0
50470,0.084733,0.490425,1,0
50471,0.102580,0.454763,0,0
50472,0.149207,0.384333,0,0
50473,0.134999,0.403922,0,0
50474,0.093726,0.477400,0,0
50475,0.091249,0.496234,0,0
50476,0.127619,0.427177,0,0
50477,0.134107,0.394806,0,0
50478,0.074274,0.497818,1,0
50479,0.078616,0.511459,1,1
50480,0.134991,0.422350,0,0
50481,0.106258,0.477338,0,0
50482,0.139721,0.402146,0,0
50483,0.131535,0.429259,0,0
50484,0.151056,0.409386,0,0
50485,0.143526,0.425492,0,0
50486,0.132311,0.431335,0,0
50487,0.113307,0.467914,0,0
50488,0.100351,0.433799,0,0
50489,0.144606,0.394532,0,0
50490,0.141265,0.406070,0,0
50491,0.122339,0.438725,0,0
50492,0.084899,0.484516,0,0
50493,0.145715,0.390386,0,0
50494,0.141366,0.430382,0,0
50495,0.106399,0.461782,0,0
50496,0.101925,0.464937,0,0
50497,0.135725,0.413763,0,0
50498,0.151936,0.387144,0,0
50499,0.147891,0.404593,0,0
50500,0.074485,0.531150,1,1
50501,0.145938,0.388247,0,0
50502,0.135425,0.429560,0,0
50503,0.115505,0.454338,0,0
50504,0.106002,0.484794,0,0
50505,0.111308,0.440518,0,0
50506,0.140247,0.415515,0,0
50507,0.122657,0.447596,0,0
50508,0.105877,0.474460,0,0
50509,0.124663,0.445768,0,0
50510,0.107862,0.461733,0,0
50511,0.103420,0.491521,0,0
50512,0.133314,0.425227,0,0
50513,0.121319,0.444115,0,0
50514,0.086989,0.502418,0,1
50515,0.150113,0.402564,0,0
50516,0.128574,0.448425,0,0
50517,0.102069,0.496840,0,0
50518,0.075296,0.519161,1,1
50519,0.144682,0.412960,0,0
50520,0.135671,0.416159,0,0
50521,0.094151,0.501153,0,1
50522,0.145797,0.390579,0,0
50523,0.038942,0.563756,1,1
50524,0.141516,0.424789,0,0
50525,0.148413,0.399318,0,0
50526,0.100403,0.478117,0,0
50527,0.080065,0.521959,1,1
50528,0.123042,0.443810,0,0
50529,0.077844,0.467943,1,0
50530,0.122470,0.469750,0,0
50531,0.123882,0.452542,0,0
50532,0.116785,0.428295,0,0
50533,0.136080,0.446413,0,0
50534,0.128840,0.433353,0,0
50535,0.133953,0.423199,0,0
50536,0.117801,0.421582,0,0
50537,0.106053,0.450541,0,0
50538,0.079192,0.520654,1,1
50539,0.057393,0.539899,1,1
50540,0.122874,0.451241,0,0
50541,0.148603,0.387017,0,0
50542,0.100966,0.509519,0,1
50543,0.102133,0.484943,0,0
50544,0.133244,0.416262,0,0
50545,0.090767,0.461194,0,0
50546,0.117852,0.470767,0,0
50547,0.129319,0.439114,0,0
50548,0.118941,0.440701,0,0
50549,0.109287,0.451921,0,0
50550,0.149575,0.387998,0,0
50551,0.116199,0.468639,0,0
50552,0.108568,0.434127,0,0
50553,0.143722,0.410708,0,0
50554,0.135370,0.422045,0,0
50555,0.126835,0.429441,0,0
50556,0.076790,0.515875,1,1
50557,0.125736,0.423912,0,0
50558,0.130565,0.449552,0,0
50559,0.042385,0.531331,1,1
50560,0.124220,0.454582,0,0
50561,0.154600,0.387596,0,0
50562,0.139349,0.405772,0,0
50563,0.096196,0.475813,0,0
50564,0.147629,0.403391,0,0
50565,0.103397,0.465253,0,0
50566,0.098159,0.486781,0,0
50567,0.132978,0.432522,0,0
50568,0.103740,0.480923,0,0
50569,0.134139,0.430513,0,0
50570,0.124848,0.433986,0,0
50571,0.126785,0.422195,0,0
50572,0.139586,0.419196,0,0
50573,0.115420,0.460924,0,0
50574,0.096330,0.485625,0,0
50575,0.106784,0.490121,0,0
50576,0.097588,0.481366,0,0
50577,0.148816,0.387716,0,0
50578,0.145915,0.391846,0,0
50579,0.098541,0.480120,0,0
50580,0.074765,0.508357,1,1
50581,0.095347,0.489545,0,0
50582,0.154290,0.378799,0,0
50583,0.143953,0.407231,0,0
50584,0.097562,0.524886,0,1
50585,0.141558,0.401520,0,0
50586,0.130302,0.433706,0,0
50587,0.140322,0.405498,0,0
50588,0.108119,0.453379,0,0
50589,0.152765,0.385563,0,0
50590,0.144132,0.393609,0,0
50591,0.142087,0.405192,0,0
50592,0.132054,0.444395,0,0
50593,0.128856,0.455580,0,0
50594,0.131383,0.447522,0,0
50595,0.112697,0.453818,0,0
50596,0.144572,0.403629,0,0
50597,0.113901,0.463747,0,0
50598,0.130088,0.433616,0,0
50599,0.131540,0.431155,0,0
50600,0.149649,0.385738,0,0
50601,0.122614,0.447414,0,0
50602,0.091245,0.484751,0,0
50603,0.107398,0.455043,0,0
50604,0.132879,0.415878,0,0
50605,0.140480,0.409867,0,0
50606,0.124225,0.432894,0,0
50607,0.118865,0.464589,0,0
50608,0.144208,0.402395,0,0
50609,0.127493,0.444440,0,0
50610,0.141965,0.416491,0,0
50611,0.114242,0.461771,0,0
50612,0.132270,0.433651,0,0
50613,0.096489,0.467420,0,0
50614,0.140180,0.385644,0,0
50615,0.096690,0.493613,0,0
50616,0.115345,0.448194,0,0
50617,0.064112,0.554151,1,1
50618,0.140780,0.401161,0,0
50619,0.105020,0.469989,0,0
50620,0.061474,0.474091,1,0
50621,0.149062,0.385827,0,0
50622,0.071366,0.530786,1,1
50623,0.125180,0.436499,0,0
50624,0.139297,0.411471,0,0
50625,0.118584,0.448807,0,0
50626,0.076646,0.512113,1,1
50627,0.117300,0.431890,0,0
50628,0.109557,0.493068,0,0
50629,0.086713,0.488027,0,0
50630,0.021055,0.558092,1,1
50631,0.151377,0.380532,0,0
50632,0.115422,0.469464,0,0
50633,0.116512,0.445059,0,0
50634,0.130125,0.431801,0,0
50635,0.120916,0.451231,0,0
50636,0.094986,0.479671,0,0
50637,0.113580,0.487439,0,0
50638,0.064620,0.514167,1,1
50639,0.098835,0.474302,0,0
50640,0.121801,0.460721,0,0
50641,0.111796,0.453260,0,0
50642,0.122763,0.434695,0,0
50643,0.104917,0.494038,0,0
50644,0.144806,0.403042,0,0
50645,0.109271,0.485567,0,0
50646,0.153944,0.378577,0,0
50647,0.153096,0.378901,0,0
50648,0.138816,0.410884,0,0
50649,0.123250,0.446539,0,0
50650,0.147502,0.404519,0,0
50651,0.119983,0.451893,0,0
50652,0.154351,0.382704,0,0
50653,0.149291,0.398400,0,0
50654,0.109884,0.457938,0,0
50655,0.139153,0.400764,0,0
50656,0.145574,0.397445,0,0
50657,0.109079,0.466249,0,0
50658,0.137951,0.431093,0,0
50659,0.112698,0.453995,0,0
50660,0.102479,0.462652,0,0
50661,0.149859,0.386671,0,0
50662,0.099011,0.486784,0,0
50663,0.131312,0.433839,0,0
50664,0.109671,0.455235,0,0
50665,0.116237,0.428506,0,0
50666,0.106296,0.466032,0,0
50667,0.150027,0.382225,0,0
50668,0.093968,0.472153,0,0
50669,0.114168,0.471205,0,0
50670,0.147009,0.397174,0,0
50671,0.116436,0.444589,0,0
50672,0.117259,0.465078,0,0
50673,0.135641,0.407933,0,0
50674,0.114375,0.458375,0,0
50675,0.113084,0.463868,0,0
50676,0.080669,0.494407,1,0
50677,0.081836,0.480956,1,0
50678,0.139848,0.405641,0,0
50679,0.060482,0.518411,1,1
50680,0.137191,0.416654,0,0
50681,0.115232,0.452516,0,0
50682,0.148820,0.384022,0,0
50683,0.108660,0.449536,0,0
50684,0.080612,0.500460,1,1
50685,0.149640,0.377547,0,0
50686,0.145737,0.398064,0,0
50687,0.099252,0.471714,0,0
50688,0.121083,0.458912,0,0
50689,0.120310,0.486489,0,0
50690,0.108803,0.495245,0,0
50691,0.133201,0.450866,0,0
50692,0.126514,0.415660,0,0
50693,0.083478,0.469876,1,0
50694,0.131531,0.423302,0,0
50695,0.080157,0.510819,1,1
50696,0.123351,0.459297,0,0
50697,0.128531,0.402539,0,0
50698,0.129478,0.420404,0,0
50699,0.142190,0.418043,0,0
50700,0.115663,0.440978,0,0
50701,0.116024,0.440969,0,0
50702,0.110388,0.452143,0,0
50703,0.113056,0.450753,0,0
50704,0.134488,0.432861,0,0
50705,0.101445,0.498989,0,0
50706,0.087507,0.455298,0,0
50707,0.139382,0.417694,0,0
50708,0.146424,0.403134,0,0
50709,0.155078,0.378419,0,0
50710,0.123850,0.448167,0,0
50711,0.132010,0.429468,0,0
50712,0.143802,0.411938,0,0
50713,0.119668,0.434603,0,0
50714,0.115904,0.472395,0,0
50715,0.119430,0.467663,0,0
50716,0.134809,0.414041,0,0
50717,0.135610,0.427302,0,0
50718,0.145176,0.406450,0,0
50719,0.096824,0.484924,0,0
50720,0.132307,0.423096,0,0
50721,0.138311,0.406685,0,0
50722,0.100721,0.516374,0,1
50723,0.082755,0.518401,1,1
50724,0.127957,0.426832,0,0
50725,0.143090,0.412091,0,0
50726,0.110439,0.457089,0,0
50727,0.065710,0.495082,1,0
50728,0.116077,0.482180,0,0
50729,0.114384,0.446765,0,0
50730,0.136410,0.423610,0,0
50731,0.146673,0.402287,0,0
50732,0.080565,0.455152,1,0
50733,0.105168,0.479084,0,0
50734,0.122720,0.440411,0,0
50735,0.121977,0.431471,0,0
50736,0.097707,0.488264,0,0
50737,0.140649,0.413974,0,0
50738,0.084386,0.487437,1,0
50739,0.127082,0.440507,0,0
50740,0.076450,0.514604,1,1
50741,0.135665,0.422320,0,0
50742,0.104177,0.440633,0,0
50743,0.139663,0.394834,0,0
50744,0.090561,0.482729,0,0
50745,0.114324,0.432302,0,0
50746,0.152071,0.392834,0,0
50747,0.129834,0.434952,0,0
50748,0.112358,0.462437,0,0
50749,0.109905,0.434965,0,0
50750,0.120844,0.443651,0,0
50751,0.147480,0.390843,0,0
50752,0.126309,0.458242,0,0
50753,0.088690,0.512446,0,1
50754,0.133198,0.413487,0,0
50755,0.124114,0.440511,0,0
50756,0.128478,0.434822,0,0
50757,0.139269,0.413376,0,0
50758,0.133618,0.417632,0,0
50759,0.114881,0.435931,0,0
50760,0.141710,0.403993,0,0
50761,0.110275,0.452481,0,0
50762,0.130964,0.422147,0,0
50763,0.124898,0.404608,0,0
50764,0.115855,0.437342,0,0
50765,0.103278,0.440732,0,0
50766,0.128239,0.426974,0,0
50767,0.141499,0.418287,0,0
50768,0.144058,0.407778,0,0
50769,0.116674,0.431958,0,0
50770,0.106132,0.462568,0,0
50771,0.145198,0.404381,0,0
50772,0.160153,0.375222,0,0
50773,0.123229,0.455708,0,0
50774,0.110144,0.465136,0,0
50775,0.122562,0.469492,0,0
50776,0.146622,0.398318,0,0
50777,0.131773,0.422506,0,0
50778,0.128297,0.441845,0,0
50779,0.122437,0.427630,0,0
50780,0.134183,0.429262,0,0
50781,0.117999,0.446081,0,0
50782,0.090854,0.476686,0,0
50783,0.136814,0.403332,0,0
50784,0.082074,0.502670,1,1
50785,0.100478,0.464642,0,0
50786,0.116365,0.460803,0,0
50787,0.130229,0.422345,0,0
50788,0.154933,0.381766,0,0
50789,0.121188,0.437485,0,0
50790,0.090613,0.463061,0,0
50791,0.110293,0.465468,0,0
50792,0.110458,0.441937,0,0
50793,0.137925,0.430868,0,0
50794,0.109490,0.431324,0,0
50795,0.125158,0.410588,0,0
50796,0.124486,0.439524,0,0
50797,0.153538,0.398983,0,0
50798,0.140647,0.405409,0,0
50799,0.147313,0.399214,0,0
50800,0.127156,0.447048,0,0
50801,0.138287,0.430054,0,0
50802,0.105806,0.483637,0,0
50803,0.127556,0.444871,0,0
50804,0.132577,0.434048,0,0
50805,0.145375,0.398392,0,0
50806,0.053348,0.522653,1,1
50807,0.137234,0.407717,0,0
50808,0.033985,0.553734,1,1
50809,0.133968,0.427355,0,0
50810,0.117761,0.458841,0,0
50811,0.130298,0.430309,0,0
50812,0.108494,0.479310,0,0
50813,0.118966,0.428185,0,0
50814,0.127342,0.446157,0,0
50815,0.110192,0.454965,0,0
50816,0.099324,0.484583,0,0
50817,0.138722,0.419376,0,0
50818,0.093447,0.477855,0,0
50819,0.135290,0.410144,0,0
50820,0.069226,0.523545,1,1
50821,0.134254,0.421643,0,0
50822,0.136815,0.401599,0,0
50823,0.138602,0.413625,0,0
50824,0.130716,0.438768,0,0
50825,0.126079,0.426221,0,0
50826,0.061013,0.501214,1,1
50827,0.139945,0.414776,0,0
50828,0.135348,0.428533,0,0
50829,0.147555,0.399976,0,0
50830,0.152622,0.385358,0,0
50831,0.133086,0.418920,0,0
50832,0.134882,0.403470,0,0
50833,0.132827,0.433222,0,0
50834,0.125272,0.445498,0,0
50835,0.138763,0.406020,0,0
50836,0.090262,0.487922,0,0
50837,0.125557,0.440645,0,0
50838,0.154890,0.383310,0,0
50839,0.110740,0.440611,0,0
50840,0.127755,0.431994,0,0
50841,0.133451,0.407637,0,0
50842,0.150776,0.379072,0,0
50843,0.131438,0.424298,0,0
50844,0.083976,0.524985,1,1
50845,0.138293,0.437233,0,0
50846,0.098157,0.446012,0,0
50847,0.146595,0.404003,0,0
50848,0.117893,0.430004,0,0
50849,0.127232,0.409308,0,0
50850,0.149011,0.390632,0,0
50851,0.127471,0.436038,0,0
50852,0.079390,0.514574,1,1
50853,0.134987,0.420606,0,0
50854,0.138715,0.417004,0,0
50855,0.150209,0.395628,0,0
50856,0.132693,0.434566,0,0
50857,0.149845,0.387367,0,0
50858,0.140721,0.408992,0,0
50859,0.140409,0.418380,0,0
50860,0.126712,0.417194,0,0
50861,0.126176,0.435826,0,0
50862,0.073083,0.512721,1,1
50863,0.130381,0.448667,0,0
50864,0.154974,0.374781,0,0
50865,0.137445,0.418707,0,0
50866,0.143489,0.401015,0,0
50867,0.132588,0.433451,0,0
50868,0.110323,0.439206,0,0
50869,0.124263,0.442339,0,0
50870,0.138278,0.424734,0,0
50871,0.121560,0.449284,0,0
50872,0.134942,0.409273,0,0
50873,0.120333,0.443402,0,0
50874,0.136116,0.407498,0,0
50875,0.127243,0.449987,0,0
50876,0.124911,0.438364,0,0
50877,0.141325,0.403356,0,0
50878,0.102537,0.466957,0,0
50879,0.137405,0.414778,0,0
50880,0.137637,0.410363,0,0
50881,0.116105,0.434156,0,0
50882,0.113593,0.479404,0,0
50883,0.124559,0.440557,0,0
50884,0.120226,0.436875,0,0
50885,0.137864,0.431183,0,0
50886,0.133019,0.421299,0,0
50887,0.124139,0.441545,0,0
50888,0.134721,0.424001,0,0
50889,0.134061,0.415858,0,0
50890,0.104622,0.500815,0,1
50891,0.147724,0.404722,0,0
50892,0.128886,0.429159,0,0
50893,0.132420,0.426822,0,0
50894,0.119282,0.461032,0,0
50895,0.116569,0.435460,0,0
50896,0.124165,0.429262,0,0
50897,0.128663,0.439075,0,0
50898,0.088512,0.479685,0,0
50899,0.114900,0.471486,0,0
50900,0.140417,0.416390,0,0
50901,0.113017,0.444480,0,0
50902,0.086391,0.499535,0,0
50903,0.123335,0.414760,0,0
50904,0.137152,0.430048,0,0
50905,0.134409,0.405794,0,0
50906,0.115022,0.438260,0,0
50907,0.138281,0.418726,0,0
50908,0.083455,0.516618,1,1
50909,0.122434,0.439911,0,0
50910,0.101568,0.470395,0,0
50911,0.152812,0.390993,0,0
50912,0.089519,0.493987,0,0
50913,0.111438,0.471321,0,0
50914,0.152228,0.386284,0,0
50915,0.097595,0.472140,0,0
50916,0.128507,0.428510,0,0
50917,0.122551,0.439036,0,0
50918,0.142265,0.380961,0,0
50919,0.128368,0.431868,0,0
50920,0.130130,0.412591,0,0
50921,0.120887,0.448403,0,0
50922,0.117272,0.469095,0,0
50923,0.128061,0.422325,0,0
50924,0.075369,0.516698,1,1
50925,0.144153,0.413507,0,0
50926,0.127477,0.427232,0,0
50927,0.131778,0.411062,0,0
50928,0.148502,0.387103,0,0
50929,0.092083,0.475749,0,0
50930,0.073442,0.532879,1,1
50931,0.151769,0.385831,0,0
50932,0.133483,0.422417,0,0
50933,0.101851,0.461366,0,0
50934,0.131628,0.426472,0,0
50935,0.096012,0.490625,0,0
50936,0.102073,0.495939,0,0
50937,0.105069,0.458355,0,0
50938,0.133958,0.427574,0,0
50939,0.127042,0.431537,0,0
50940,0.118576,0.464365,0,0
50941,0.127600,0.433983,0,0
50942,0.139951,0.384536,0,0
50943,0.125352,0.451246,0,0
50944,0.133695,0.407115,0,0
50945,0.133366,0.422660,0,0
50946,0.124671,0.449372,0,0
50947,0.149975,0.398358,0,0
50948,0.131991,0.426791,0,0
50949,0.127816,0.436820,0,0
50950,0.123914,0.435043,0,0
50951,0.139420,0.392040,0,0
50952,0.142943,0.384698,0,0
50953,0.075244,0.512258,1,1
50954,0.134934,0.410177,0,0
50955,0.101217,0.484569,0,0
50956,0.153461,0.382124,0,0
50957,0.104690,0.463614,0,0
50958,0.109399,0.472893,0,0
50959,0.140944,0.436700,0,0
50960,0.127462,0.420439,0,0
50961,0.131479,0.445124,0,0
50962,0.100975,0.485731,0,0
50963,0.104719,0.446931,0,0
50964,0.101230,0.444630,0,0
50965,0.132326,0.431668,0,0
50966,0.117432,0.434691,0,0
50967,0.135963,0.398879,0,0
50968,0.078797,0.510340,1,1
50969,0.110031,0.486969,0,0
50970,0.130575,0.432348,0,0
50971,0.099649,0.467699,0,0
50972,0.134661,0.413055,0,0
50973,0.136404,0.413804,0,0
50974,0.115108,0.444576,0,0
50975,0.085081,0.481390,0,0
50976,0.133530,0.430411,0,0
50977,0.132951,0.420512,0,0
50978,0.121032,0.436814,0,0
50979,0.150860,0.383136,0,0
50980,0.130385,0.418793,0,0
50981,0.143286,0.412278,0,0
50982,0.139915,0.421662,0,0
50983,0.122571,0.426247,0,0
50984,0.139418,0.401258,0,0
50985,0.122997,0.433294,0,0
50986,0.109121,0.483118,0,0
50987,0.094136,0.507075,0,1
50988,0.131599,0.426575,0,0
50989,0.090755,0.481927,0,0
50990,0.080295,0.472174,1,0
50991,0.085222,0.500670,0,1
50992,0.127490,0.433468,0,0
50993,0.144301,0.392201,0,0
50994,0.141288,0.395464,0,0
50995,0.096150,0.494320,0,0
50996,0.113018,0.434793,0,0
50997,0.139995,0.409109,0,0
50998,0.112886,0.460659,0,0
50999,0.124558,0.411273,0,0
51000,0.118348,0.429408,0,0
51001,0.100810,0.482153,0,0
51002,0.140900,0.411055,0,0
51003,0.143460,0.392837,0,0
51004,0.132747,0.414917,0,0
51005,0.152151,0.376915,0,0
51006,0.087883,0.493050,0,0
51007,0.140199,0.420842,0,0
51008,0.142838,0.403042,0,0
51009,0.136043,0.421004,0,0
51010,0.159032,0.380972,0,0
51011,0.134184,0.399156,0,0
51012,0.135333,0.413904,0,0
51013,0.106720,0.457181,0,0
51014,0.113074,0.465511,0,0
51015,0.147047,0.383622,0,0
51016,0.109794,0.464911,0,0
51017,0.118751,0.445400,0,0
51018,0.144184,0.402955,0,0
51019,0.129010,0.435312,0,0
51020,0.144436,0.413564,0,0
51021,0.133339,0.417505,0,0
51022,0.131004,0.422647,0,0
51023,0.110604,0.435657,0,0
51024,0.106180,0.452836,0,0
51025,0.138421,0.411733,0,0
51026,0.151015,0.400265,0,0
51027,0.126957,0.446991,0,0
51028,0.148351,0.406427,0,0
51029,0.116688,0.460018,0,0
51030,0.118466,0.465747,0,0
51031,0.122582,0.451872,0,0
51032,0.155111,0.399204,0,0
51033,0.153669,0.383235,0,0
51034,0.119250,0.436641,0,0
51035,0.139500,0.395137,0,0
51036,0.145388,0.424903,0,0
51037,0.119261,0.451426,0,0
51038,0.139197,0.411017,0,0
51039,0.130713,0.438540,0,0
51040,0.083332,0.514946,1,1
51041,0.106005,0.476869,0,0
51042,0.115906,0.434699,0,0
51043,0.135677,0.399711,0,0
51044,0.111378,0.482641,0,0
51045,0.128302,0.428757,0,0
51046,0.131564,0.419411,0,0
51047,0.122230,0.438162,0,0
51048,0.145958,0.399571,0,0
51049,0.131704,0.425787,0,0
51050,0.119290,0.439934,0,0
51051,0.147282,0.389676,0,0
51052,0.099874,0.482966,0,0
51053,0.128927,0.436238,0,0
51054,0.143464,0.398049,0,0
51055,0.125592,0.427307,0,0
51056,0.131311,0.432826,0,0
51057,0.119204,0.433146,0,0
51058,0.147791,0.401513,0,0
51059,0.120524,0.442352,0,0
51060,0.145439,0.396586,0,0
51061,0.135395,0.434986,0,0
51062,0.122198,0.428298,0,0
51063,0.093697,0.481233,0,0
51064,0.113451,0.475145,0,0
51065,0.128903,0.417177,0,0
51066,0.135345,0.422850,0,0
51067,0.143251,0.391082,0,0
51068,0.124329,0.419684,0,0
51069,0.134414,0.416433,0,0
51070,0.142721,0.403535,0,0
51071,0.130491,0.449957,0,0
51072,0.135441,0.417213,0,0
51073,0.114061,0.442667,0,0
51074,0.137935,0.410102,0,0
51075,0.124296,0.464754,0,0
51076,0.150750,0.405585,0,0
51077,0.126515,0.435839,0,0
51078,0.141737,0.416665,0,0
51079,0.114548,0.448465,0,0
51080,0.146034,0.398713,0,0
51081,0.127428,0.444259,0,0
51082,0.123873,0.453432,0,0
51083,0.139006,0.396251,0,0
51084,0.110800,0.456035,0,0
51085,0.098627,0.486943,0,0
51086,0.116153,0.440444,0,0
51087,0.135821,0.425060,0,0
51088,0.107995,0.485028,0,0
51089,0.125137,0.447386,0,0
51090,0.116192,0.468907,0,0
51091,0.089640,0.516070,0,1
51092,0.120528,0.455007,0,0
51093,0.148565,0.402711,0,0
51094,0.134766,0.432439,0,0
51095,0.146307,0.415244,0,0
51096,0.123521,0.429752,0,0
51097,0.131198,0.433312,0,0
51098,0.119273,0.447461,0,0
51099,0.144242,0.405202,0,0
51100,0.140100,0.415622,0,0
51101,0.101367,0.482970,0,0
51102,0.072441,0.485172,1,0
51103,0.111488,0.444364,0,0
51104,0.139933,0.425561,0,0
51105,0.116116,0.446864,0,0
51106,0.129699,0.449174,0,0
51107,0.119750,0.438773,0,0
51108,0.097667,0.501473,0,1
51109,0.112110,0.448581,0,0
51110,0.145505,0.393386,0,0
51111,0.130616,0.438174,0,0
51112,0.146092,0.383250,0,0
51113,0.125933,0.420523,0,0
51114,0.113306,0.465363,0,0
51115,0.135182,0.425485,0,0
51116,0.103927,0.469538,0,0
51117,0.095431,0.463139,0,0
51118,0.121490,0.468612,0,0
51119,0.109088,0.457690,0,0
51120,0.159828,0.382891,0,0
51121,0.107827,0.477472,0,0
51122,0.110770,0.464430,0,0
51123,0.144014,0.405218,0,0
51124,0.119912,0.423202,0,0
51125,0.131973,0.423960,0,0
51126,0.114318,0.446253,0,0
51127,0.061971,0.510389,1,1
51128,0.126989,0.432334,0,0
51129,0.137424,0.400955,0,0
51130,0.137686,0.429678,0,0
51131,0.123969,0.459854,0,0
51132,0.136298,0.423614,0,0
51133,0.126547,0.440361,0,0
51134,0.075323,0.535137,1,1
51135,0.066991,0.518832,1,1
51136,0.145642,0.392486,0,0
51137,0.099500,0.449087,0,0
51138,0.121146,0.418371,0,0
51139,0.108186,0.456749,0,0
51140,0.145763,0.394654,0,0
51141,0.101965,0.442669,0,0
51142,0.114323,0.468264,0,0
51143,0.121506,0.440626,0,0
51144,0.107901,0.494313,0,0
51145,0.126492,0.416909,0,0
51146,0.109080,0.463357,0,0
51147,0.065207,0.520924,1,1
51148,0.142734,0.401226,0,0
51149,0.126013,0.413854,0,0
51150,0.080976,0.493993,1,0
51151,0.101532,0.484366,0,0
51152,0.136639,0.416094,0,0
51153,0.112629,0.440059,0,0
51154,0.105758,0.480377,0,0
51155,0.092719,0.510767,0,1
51156,0.142536,0.407594,0,0
51157,0.115313,0.453890,0,0
51158,0.132369,0.438621,0,0
51159,0.115663,0.458036,0,0
51160,0.140938,0.409232,0,0
51161,0.096600,0.483911,0,0
51162,0.138012,0.419413,0,0
51163,0.063507,0.501379,1,1
51164,0.102920,0.486031,0,0
51165,0.115933,0.452350,0,0
51166,0.107855,0.428014,0,0
51167,0.060667,0.489745,1,0
51168,0.120349,0.424330,0,0
51169,0.138585,0.397808,0,0
51170,0.107965,0.473189,0,0
51171,0.116248,0.477224,0,0
51172,0.145868,0.398518,0,0
51173,0.108430,0.445142,0,0
51174,0.120566,0.424270,0,0
51175,0.069262,0.529504,1,1
51176,0.076007,0.538142,1,1
51177,0.108058,0.485610,0,0
51178,0.147920,0.390136,0,0
51179,0.083236,0.480641,1,0
51180,0.119624,0.439934,0,0
51181,0.043642,0.511031,1,1
51182,0.122187,0.455400,0,0
51183,0.091307,0.477262,0,0
51184,0.120361,0.438547,0,0
51185,0.137900,0.416567,0,0
51186,0.127430,0.464220,0,0
51187,0.140977,0.398147,0,0
51188,0.149344,0.397112,0,0
51189,0.121190,0.443447,0,0
51190,0.151441,0.389422,0,0
51191,0.092658,0.486161,0,0
51192,0.138555,0.437598,0,0
51193,0.090428,0.471572,0,0
51194,0.137523,0.409903,0,0
51195,0.119254,0.424595,0,0
51196,0.130061,0.436638,0,0
51197,0.130518,0.410123,0,0
51198,0.137364,0.415195,0,0
51199,0.111025,0.474855,0,0
51200,0.155014,0.382890,0,0
51201,0.107970,0.433493,0,0
51202,0.115425,0.444812,0,0
51203,0.083655,0.463124,1,0
51204,0.137004,0.417820,0,0
51205,0.094276,0.463435,0,0
51206,0.153753,0.385723,0,0
51207,0.115733,0.459684,0,0
51208,0.128562,0.442760,0,0
51209,0.127546,0.412216,0,0
51210,0.104311,0.481753,0,0
51211,0.110165,0.446979,0,0
51212,0.082790,0.526640,1,1
51213,0.128796,0.441684,0,0
51214,0.113358,0.448959,0,0
51215,0.075475,0.513730,1,1
51216,0.071819,0.534219,1,1
51217,0.103131,0.468159,0,0
51218,0.116792,0.455375,0,0
51219,0.078884,0.500257,1,1
51220,0.093032,0.486939,0,0
51221,0.097425,0.478164,0,0
51222,0.130574,0.441755,0,0
51223,0.098070,0.465366,0,0
51224,0.143675,0.401291,0,0
51225,0.096964,0.474823,0,0
51226,0.084376,0.520192,1,1
51227,0.114886,0.454848,0,0
51228,0.080024,0.487764,1,0
51229,0.126275,0.419898,0,0
51230,0.145222,0.395439,0,0
51231,0.108626,0.445785,0,0
51232,0.107891,0.479234,0,0
51233,0.080210,0.477667,1,0
51234,0.112766,0.434556,0,0
51235,0.050654,0.524361,1,1
51236,0.134155,0.411451,0,0
51237,0.113655,0.462558,0,0
51238,0.144190,0.396465,0,0
51239,0.100970,0.450571,0,0
51240,0.143035,0.403189,0,0
51241,0.106031,0.496075,0,0
51242,0.111808,0.450637,0,0
51243,0.106273,0.483407,0,0
51244,0.145088,0.410299,0,0
51245,0.109363,0.456419,0,0
51246,0.133241,0.421410,0,0
51247,0.135787,0.408353,0,0
51248,0.120456,0.467528,0,0
51249,0.120439,0.427254,0,0
51250,0.141303,0.398592,0,0
51251,0.114709,0.436844,0,0
51252,0.148422,0.397022,0,0
51253,0.125553,0.433873,0,0
51254,0.123294,0.413696,0,0
51255,0.085773,0.493146,0,0
51256,0.124512,0.455539,0,0
51257,0.128212,0.442311,0,0
51258,0.140027,0.422681,0,0
51259,0.063984,0.504755,1,1
51260,0.127109,0.445153,0,0
51261,0.105253,0.449943,0,0
51262,0.122819,0.465076,0,0
51263,0.111926,0.450553,0,0
51264,0.108465,0.456133,0,0
51265,0.060658,0.503152,1,1
51266,0.146690,0.404329,0,0
51267,0.136885,0.417849,0,0
51268,0.135823,0.418429,0,0
51269,0.129705,0.422490,0,0
51270,0.138966,0.428727,0,0
51271,0.127235,0.450135,0,0
51272,0.142506,0.397387,0,0
51273,0.138199,0.428769,0,0
51274,0.109829,0.486231,0,0
51275,0.108141,0.467626,0,0
51276,0.088802,0.488358,0,0
51277,0.141840,0.411420,0,0
51278,0.080495,0.508845,1,1
51279,0.113691,0.441461,0,0
51280,0.152546,0.386568,0,0
51281,0.133317,0.430220,0,0
51282,0.125481,0.405553,0,0
51283,0.120099,0.456936,0,0
